漫长美好的星期五,悬疑,movietype
热血警探,悬疑,movietype
古镜怪谈,悬疑,movietype
窥情,悬疑,movietype
人尽皆知,悬疑,movietype
海外特派员,悬疑,movietype
那夜凌晨，我坐上了旺角开往大埔的红VAN,悬疑,movietype
玻璃先生,悬疑,movietype
我们,悬疑,movietype
电话谋杀案,悬疑,movietype
神秘代码,悬疑,movietype
超级八,悬疑,movietype
心迷宫,悬疑,movietype
边城浪子,悬疑,movietype
误杀,悬疑,movietype
北斗七星,悬疑,movietype
龙纹身的女孩,悬疑,movietype
祈祷落幕时,悬疑,movietype
赛末点,悬疑,movietype
蜻蜓,悬疑,movietype
天才枪手,悬疑,movietype
极限挑战之皇家宝藏,悬疑,movietype
小宽宽,悬疑,movietype
房客,悬疑,movietype
永无止境,悬疑,movietype
唐人街探案,悬疑,movietype
彗星来的那一夜,悬疑,movietype
谍影重重,悬疑,movietype
怒,悬疑,movietype
记忆切割,悬疑,movietype
异教徒,悬疑,movietype
少年包青天2,悬疑,movietype
不要回头,悬疑,movietype
死无对证,悬疑,movietype
洛城机密,悬疑,movietype
特工绍特,悬疑,movietype
名侦探柯南：绀青之拳,悬疑,movietype
东方快车谋杀案,悬疑,movietype
窃听风暴,悬疑,movietype
焦土之城,悬疑,movietype
姐妹情仇,悬疑,movietype
曼哈顿谋杀疑案,悬疑,movietype
暗花,悬疑,movietype
人猿星球,悬疑,movietype
哈利·波特与火焰杯,悬疑,movietype
翻译风波,悬疑,movietype
总统杀局,悬疑,movietype
听风者,悬疑,movietype
夜长梦多,悬疑,movietype
魔鬼末日,悬疑,movietype
暗流2：末日天使,悬疑,movietype
骇战,悬疑,movietype
行骗天下JP：浪漫篇,悬疑,movietype
三十九级台阶,悬疑,movietype
扫毒2天地对决,悬疑,movietype
谜一样的双眼,悬疑,movietype
大追捕,悬疑,movietype
云图,悬疑,movietype
好奇害死猫,悬疑,movietype
空中营救,悬疑,movietype
独家新闻,悬疑,movietype
B+侦探,悬疑,movietype
惊魂眼,悬疑,movietype
碧瑶霜迷案,悬疑,movietype
不死劫,悬疑,movietype
你好，疯子！,悬疑,movietype
你从未在此,悬疑,movietype
群鸟,悬疑,movietype
潜行者,悬疑,movietype
平原上的夏洛克,悬疑,movietype
菲利普·马洛,悬疑,movietype
幻影凶间,悬疑,movietype
致命ID,悬疑,movietype
C+侦探,悬疑,movietype
绿里奇迹,悬疑,movietype
尸妖,悬疑,movietype
怪形前传,悬疑,movietype
毛骨悚然,悬疑,movietype
名侦探狄仁杰,悬疑,movietype
爱的成人式,悬疑,movietype
时间旅行者的妻子,悬疑,movietype
咒怨：完结篇,悬疑,movietype
记忆大师,悬疑,movietype
孤儿怨,悬疑,movietype
咒怨,悬疑,movietype
扬名立万,悬疑,movietype
偷窥无罪,悬疑,movietype
扫毒,悬疑,movietype
京城81号2,悬疑,movietype
决斗,悬疑,movietype
亡命天涯,悬疑,movietype
暴疯语,悬疑,movietype
囚徒,悬疑,movietype
危情,悬疑,movietype
市政大厅,悬疑,movietype
电锯惊魂5,悬疑,movietype
全民目击,悬疑,movietype
杀生,悬疑,movietype
逃出克隆岛,悬疑,movietype
不明身份,悬疑,movietype
蓝白红三部曲之白,悬疑,movietype
灵异妙探大电影,悬疑,movietype
推销员,悬疑,movietype
猎人,悬疑,movietype
500年后,悬疑,movietype
电锯惊魂4,悬疑,movietype
孤岛惊魂,悬疑,movietype
四大名捕大结局,悬疑,movietype
源代码,悬疑,movietype
马耳他之鹰,悬疑,movietype
谋杀,悬疑,movietype
四大名捕,悬疑,movietype
第三人,悬疑,movietype
非自然死亡,悬疑,movietype
大开眼戒,悬疑,movietype
双峰：遗失的碎片,悬疑,movietype
看不见的客人,悬疑,movietype
攻壳机动队：崛起3,悬疑,movietype
第六感,悬疑,movietype
神探,悬疑,movietype
擒凶记,悬疑,movietype
杀人回忆,悬疑,movietype
消失的子弹,悬疑,movietype
十七号,悬疑,movietype
魔警,悬疑,movietype
守望者：罪恶迷途,悬疑,movietype
怪尸案,悬疑,movietype
鬼域,悬疑,movietype
名侦探柯南：零的执行人,悬疑,movietype
胡丽叶塔,悬疑,movietype
悬崖上的野餐,悬疑,movietype
深闺疑云,悬疑,movietype
陆小凤传奇之剑神一笑,悬疑,movietype
致命魔术,悬疑,movietype
蝴蝶梦,悬疑,movietype
暗流,悬疑,movietype
猎凶风河谷,悬疑,movietype
嫌疑人X的献身,悬疑,movietype
唐人街探案2,悬疑,movietype
催眠·裁决,悬疑,movietype
五毒天罗,悬疑,movietype
畅销书,悬疑,movietype
谍影重重3,悬疑,movietype
最后的广播,悬疑,movietype
盗墓笔记,悬疑,movietype
电锯惊魂3,悬疑,movietype
东城梦魇,悬疑,movietype
盗梦空间,悬疑,movietype
赌城大亨II之至尊无敌,悬疑,movietype
克洛伊,悬疑,movietype
间谍,悬疑,movietype
电锯惊魂6,悬疑,movietype
名侦探柯南：绯色的子弹,悬疑,movietype
公民凯恩,悬疑,movietype
妖猫传,悬疑,movietype
天蚕变,悬疑,movietype
赤道,悬疑,movietype
催眠大师,悬疑,movietype
四大名捕2,悬疑,movietype
白夜行,悬疑,movietype
电锯惊魂7,悬疑,movietype
关于伊丽,悬疑,movietype
锅匠，裁缝，士兵，间谍,悬疑,movietype
鬼影实录：血亲,悬疑,movietype
逃出绝命镇,悬疑,movietype
大盗歌王,悬疑,movietype
第三度嫌疑人,悬疑,movietype
神探飞机头,悬疑,movietype
汉娜,悬疑,movietype
丁丁历险记,悬疑,movietype
方谬神探,悬疑,movietype
穆赫兰道,悬疑,movietype
丑探七个半,悬疑,movietype
谍影重重5,悬疑,movietype
双雄斗智,悬疑,movietype
恐怖游轮,悬疑,movietype
玉面情魔,悬疑,movietype
唐人街,悬疑,movietype
幽灵人间,悬疑,movietype
双重赔偿,悬疑,movietype
神秘河,悬疑,movietype
杀人犯,悬疑,movietype
血观音,悬疑,movietype
罗生门,悬疑,movietype
狄仁杰之四大天王,悬疑,movietype
鱿鱼游戏,悬疑,movietype
寻枪,悬疑,movietype
廉政风云,悬疑,movietype
心理罪,悬疑,movietype
宿敌,悬疑,movietype
拆弹专家,悬疑,movietype
灵魂狂欢节,悬疑,movietype
福尔摩斯先生,悬疑,movietype
鲁邦三世VS名侦探柯南,悬疑,movietype
野小子们,悬疑,movietype
双峰：与火同行,悬疑,movietype
老男孩,悬疑,movietype
刘三姐,戏曲,movietype
白蛇传·情,戏曲,movietype
盘丝洞,戏曲,movietype
西厢记,戏曲,movietype
梁山伯与祝英台,戏曲,movietype
生死恨,戏曲,movietype
铁甲钢拳,运动,movietype
一球成名2：梦想成真,运动,movietype
棒球之爱,运动,movietype
曲线难题,运动,movietype
棒！少年,运动,movietype
奎迪,运动,movietype
我，花样女王,运动,movietype
篮球公园,运动,movietype
最长的一码,运动,movietype
洛奇2,运动,movietype
和约翰一起钓鱼,运动,movietype
成事在人,运动,movietype
伊卡洛斯,运动,movietype
点五步,运动,movietype
科比的缪斯,运动,movietype
一个人的奥林匹克,运动,movietype
国王理查德,运动,movietype
大灌篮,运动,movietype
菊与断头台,运动,movietype
功夫梦,运动,movietype
极盗者,运动,movietype
球爱的天空,运动,movietype
单车上路,运动,movietype
东京奥林匹克,运动,movietype
斗士,运动,movietype
愤怒的公牛,运动,movietype
篮球女王,运动,movietype
洛奇,运动,movietype
洛奇6：永远的拳王,运动,movietype
92班,运动,movietype
洛奇5,运动,movietype
终极斗士2,运动,movietype
黑子的篮球·终极一战,运动,movietype
选秀日,运动,movietype
奎迪：英雄再起,运动,movietype
梦幻之地,运动,movietype
翻滚吧！阿信,运动,movietype
下半生赛跑者,运动,movietype
摔角王,运动,movietype
百万金臂,运动,movietype
勇士,运动,movietype
超越,运动,movietype
极速风流,运动,movietype
飞鹰艾迪,运动,movietype
2008年第29届北京奥运会开幕式,运动,movietype
坏孩子的天空,运动,movietype
江湖浪子,运动,movietype
点球成金,运动,movietype
亲爱的篮球,运动,movietype
极限乔丹,运动,movietype
近在咫尺的爱恋,运动,movietype
女孩的战地滑板课,运动,movietype
齐达内：21世纪的肖像,运动,movietype
空中大灌篮,运动,movietype
极速车王,运动,movietype
狐狸猎手,运动,movietype
甜心先生,运动,movietype
极速赛车手,运动,movietype
摔跤吧！爸爸,运动,movietype
龙少爷,运动,movietype
夺冠,运动,movietype
弱点,运动,movietype
无尽攀登,运动,movietype
C·罗纳尔多：世界在他脚下,运动,movietype
洛奇4,运动,movietype
我在雨中等你,运动,movietype
拳赛之日,运动,movietype
德鲁大叔,运动,movietype
旗鼓相当,运动,movietype
麦克法兰,运动,movietype
绝杀慕尼黑,运动,movietype
小叮当与精灵杯大赛,运动,movietype
出水芙蓉,运动,movietype
篮球小皇帝,运动,movietype
野人兄弟,运动,movietype
冲线,运动,movietype
流浪汉世界杯,运动,movietype
了不起的老爸,运动,movietype
2012,灾难,movietype
中国医生,灾难,movietype
太平轮(下)·彼岸,灾难,movietype
日本沉没,灾难,movietype
流浪地球,灾难,movietype
2012世界末日,灾难,movietype
紧急救援,灾难,movietype
谍战马德拉斯,灾难,movietype
解冻,灾难,movietype
生死倒数,灾难,movietype
逃出生天,灾难,movietype
唐山大地震,灾难,movietype
冰海沉船,灾难,movietype
中国机长,灾难,movietype
哥斯拉2：怪兽之王,灾难,movietype
月球陨落,灾难,movietype
世贸中心,灾难,movietype
不惧风暴,灾难,movietype
群鸟,灾难,movietype
釜山行,灾难,movietype
惊涛大冒险,灾难,movietype
十万火急,灾难,movietype
全球风暴,灾难,movietype
狂蟒之灾,灾难,movietype
新哥斯拉,灾难,movietype
诺亚方舟：创世之旅,灾难,movietype
世界末日,灾难,movietype
空中营救,灾难,movietype
勇往直前,灾难,movietype
独立日,灾难,movietype
超级战舰,灾难,movietype
灵怪博士,灾难,movietype
救火英雄,灾难,movietype
航班蛇患,灾难,movietype
狂蟒之灾2,灾难,movietype
烈火英雄,灾难,movietype
峰爆,灾难,movietype
神秘代码,灾难,movietype
天·火,灾难,movietype
海云台,灾难,movietype
哥斯拉,灾难,movietype
一切尽失,灾难,movietype
泰坦尼克号,灾难,movietype
叶问外传：张天志,犯罪,movietype
神秘河,犯罪,movietype
皇家师姐4：直击证人,犯罪,movietype
年轻姑娘,犯罪,movietype
牯岭街少年杀人事件,犯罪,movietype
罪恶之城,犯罪,movietype
铁面无私,犯罪,movietype
咖喱辣椒,犯罪,movietype
新上海滩,犯罪,movietype
赌徒鲍伯,犯罪,movietype
忍者刺客,犯罪,movietype
少年汉尼拔,犯罪,movietype
帕克,犯罪,movietype
突袭2：暴徒,犯罪,movietype
十二宫,犯罪,movietype
一酷到底,犯罪,movietype
香港奇案,犯罪,movietype
海扁王2,犯罪,movietype
政变,犯罪,movietype
怒虎狂龙,犯罪,movietype
夺魂索,犯罪,movietype
爱我别走,犯罪,movietype
疤面煞星,犯罪,movietype
机械师2：复活,犯罪,movietype
法中情,犯罪,movietype
禁运品,犯罪,movietype
死亡契约,犯罪,movietype
悲惨世界,犯罪,movietype
大巧局,犯罪,movietype
倔强萝卜,犯罪,movietype
侠探杰克：永不回头,犯罪,movietype
码头风云,犯罪,movietype
赤焰战场,犯罪,movietype
忏情记,犯罪,movietype
毒品网络,犯罪,movietype
厕所里的花子,犯罪,movietype
林肯律师,犯罪,movietype
通缉英雄,犯罪,movietype
泥醉天使,犯罪,movietype
骡子,犯罪,movietype
偷天换日,犯罪,movietype
使徒行者2：谍影行动,犯罪,movietype
重案组,犯罪,movietype
鼠胆龙威,犯罪,movietype
再见溪谷,犯罪,movietype
狙击电话亭,犯罪,movietype
尖峰时刻3,犯罪,movietype
三十九级台阶,犯罪,movietype
艋舺,犯罪,movietype
反贪风暴3,犯罪,movietype
暗殺計畫,犯罪,movietype
江湖最后一个大佬,犯罪,movietype
怒火·重案,犯罪,movietype
子弹横飞百老汇,犯罪,movietype
出埃及记,犯罪,movietype
火车怪客,犯罪,movietype
付出与收获,犯罪,movietype
舞女大盗,犯罪,movietype
犯罪元素,犯罪,movietype
阳光普照,犯罪,movietype
赤道,犯罪,movietype
黑帮暴徒,犯罪,movietype
乌鼠机密档案,犯罪,movietype
警察学校3：初为人师,犯罪,movietype
湄公河行动,犯罪,movietype
古惑仔：江湖新秩序,犯罪,movietype
我心狂野,犯罪,movietype
车手,犯罪,movietype
女囚尼基塔,犯罪,movietype
无耻混蛋,犯罪,movietype
罪恶之城2,犯罪,movietype
非凡任务,犯罪,movietype
贼王,犯罪,movietype
猛龙,犯罪,movietype
玩命快递2,犯罪,movietype
无间道2,犯罪,movietype
迈阿密风云,犯罪,movietype
西风烈,犯罪,movietype
疾速追杀2,犯罪,movietype
越空狂龙,犯罪,movietype
蛇杀手,犯罪,movietype
猎凶风河谷,犯罪,movietype
扫毒2天地对决,犯罪,movietype
杀人短片,犯罪,movietype
游侠,犯罪,movietype
改编剧本,犯罪,movietype
的士速递3,犯罪,movietype
功夫,犯罪,movietype
解除好友2：暗网,犯罪,movietype
地下铁,犯罪,movietype
死无对证,犯罪,movietype
通缉令,犯罪,movietype
控方证人,犯罪,movietype
醉马骝,犯罪,movietype
龙腾四海,犯罪,movietype
华尔街：金钱永不眠,犯罪,movietype
谋杀,犯罪,movietype
逆战,犯罪,movietype
杀手之吻,犯罪,movietype
灭门惨案2：借种,犯罪,movietype
天网,犯罪,movietype
省港旗兵,犯罪,movietype
疯狂的石头,犯罪,movietype
第三度嫌疑人,犯罪,movietype
超级计划,犯罪,movietype
机器战警,犯罪,movietype
骗中骗,犯罪,movietype
天才枪手,犯罪,movietype
洞,犯罪,movietype
心迷宫,犯罪,movietype
人潮汹涌,犯罪,movietype
枪火,犯罪,movietype
猫鼠游戏,犯罪,movietype
老笠,犯罪,movietype
财色惊魂,犯罪,movietype
公仆2,犯罪,movietype
午夜狂奔,犯罪,movietype
江湖告急,犯罪,movietype
特殊身份,犯罪,movietype
洪兴仔之江湖大风暴,犯罪,movietype
陀枪师姐,犯罪,movietype
神探亨特张,犯罪,movietype
龙纹身的女孩,犯罪,movietype
肉体的代价,犯罪,movietype
曼蒂,犯罪,movietype
逃犯贝贝,犯罪,movietype
义海倾情,犯罪,movietype
夜长梦多,犯罪,movietype
孤狼之血,犯罪,movietype
刑警本色,犯罪,movietype
谋杀绿脚趾,犯罪,movietype
极度失眠,犯罪,movietype
家园防线,犯罪,movietype
末路狂花,犯罪,movietype
机器战警2,犯罪,movietype
死亡游戏,犯罪,movietype
裸吻,犯罪,movietype
杀戮战警,犯罪,movietype
街头霸王:,犯罪,movietype
省港旗兵2：兵分两路,犯罪,movietype
暗战2,犯罪,movietype
的士速递4,犯罪,movietype
各怀鬼胎,犯罪,movietype
青苔,犯罪,movietype
假如比尔街可以作证,犯罪,movietype
菲利普·马洛,犯罪,movietype
猜火车2,犯罪,movietype
芝加哥,犯罪,movietype
不死劫,犯罪,movietype
讹诈,犯罪,movietype
玉观音,犯罪,movietype
扫毒,犯罪,movietype
怒火攻心,犯罪,movietype
机械战警,犯罪,movietype
导火线,犯罪,movietype
极盗者,犯罪,movietype
偷自行车的人,犯罪,movietype
暴力街区13：终极,犯罪,movietype
疾速追杀,犯罪,movietype
分裂,犯罪,movietype
杀死一只知更鸟,犯罪,movietype
古惑大律师,犯罪,movietype
超能游戏者2,犯罪,movietype
前程似锦的女孩,犯罪,movietype
痞子英雄2：黎明升起,犯罪,movietype
边境杀手2：边境战士,犯罪,movietype
回家的路,犯罪,movietype
攻壳机动队：崛起3,犯罪,movietype
城寨出来者,犯罪,movietype
电话谋杀案,犯罪,movietype
天上再见,犯罪,movietype
小人物,犯罪,movietype
无双,犯罪,movietype
太极侠,犯罪,movietype
花火,犯罪,movietype
辛普森：美国制造,犯罪,movietype
美好的世界,犯罪,movietype
复仇,犯罪,movietype
战略高手,犯罪,movietype
茉莉牌局,犯罪,movietype
拈花惹草,犯罪,movietype
惊天破,犯罪,movietype
一场风花雪月的事,犯罪,movietype
决斗尤玛镇,犯罪,movietype
蝙蝠侠：黑暗骑士,犯罪,movietype
旺角的天空2之男燒衣,犯罪,movietype
正将,犯罪,movietype
追凶者也,犯罪,movietype
幕后玩家,犯罪,movietype
速度与激情4,犯罪,movietype
玩命快递3,犯罪,movietype
古惑仔之出位,犯罪,movietype
心理罪,犯罪,movietype
福尔摩斯先生,犯罪,movietype
黄金兄弟,犯罪,movietype
美国骗局,犯罪,movietype
老炮儿,犯罪,movietype
猜火车,犯罪,movietype
大象,犯罪,movietype
两杆大烟枪,犯罪,movietype
梁上君子,犯罪,movietype
沉默的真相,犯罪,movietype
犯罪现场,犯罪,movietype
马永贞,犯罪,movietype
爱尔兰人,犯罪,movietype
偷窥狂,犯罪,movietype
“大”人物,犯罪,movietype
致命伴旅,犯罪,movietype
危情三日,犯罪,movietype
龙虎风云,犯罪,movietype
伸冤记,犯罪,movietype
绿色房间,犯罪,movietype
虎胆龙威,犯罪,movietype
黑金,犯罪,movietype
剑鱼行动,犯罪,movietype
龙之家族,犯罪,movietype
超胆侠,犯罪,movietype
毒后秘史,犯罪,movietype
少年的你,犯罪,movietype
极盗车神,犯罪,movietype
使徒行者,犯罪,movietype
龙虎少年队,犯罪,movietype
拆弹专家,犯罪,movietype
调音师,犯罪,movietype
虎胆龙威4,犯罪,movietype
小丑,犯罪,movietype
扫黑·决战,犯罪,movietype
天堂里的烦恼,犯罪,movietype
买凶拍人,犯罪,movietype
牙买加旅店,犯罪,movietype
消失的子弹,犯罪,movietype
旺角黑夜,犯罪,movietype
警察故事2013,犯罪,movietype
野良犬,犯罪,movietype
利刃出鞘,犯罪,movietype
记忆碎片,犯罪,movietype
战争之王,犯罪,movietype
树大招风,犯罪,movietype
香水,犯罪,movietype
上帝之城,犯罪,movietype
踏血寻梅,犯罪,movietype
寒战2,犯罪,movietype
英伦对决,犯罪,movietype
恐怖直播,犯罪,movietype
临歧,犯罪,movietype
谜一样的双眼,犯罪,movietype
西部往事,犯罪,movietype
B+侦探,犯罪,movietype
变脸,犯罪,movietype
天注定,犯罪,movietype
小亚细亚往事,犯罪,movietype
猛禽小队和哈莉·奎茵,犯罪,movietype
冬荫功,犯罪,movietype
标错参,犯罪,movietype
赌王大骗局,犯罪,movietype
大侦探福尔摩斯2：诡影游戏,犯罪,movietype
热天午后,犯罪,movietype
知法犯法,犯罪,movietype
旺角的天空3之终极边缘,犯罪,movietype
坏中尉,犯罪,movietype
第44条军规,犯罪,movietype
蝙蝠侠：黑暗骑士崛起,犯罪,movietype
追风战警,犯罪,movietype
反贪风暴4,犯罪,movietype
无间道,犯罪,movietype
极速60秒,犯罪,movietype
欲海惊魂,犯罪,movietype
悲哀的桃乐丝,犯罪,movietype
蒙娜丽莎,犯罪,movietype
理查德·朱维尔的哀歌,犯罪,movietype
罪犯,犯罪,movietype
劫匪,犯罪,movietype
男人的争斗,犯罪,movietype
D7特警,犯罪,movietype
流浪的迪潘,犯罪,movietype
人质,犯罪,movietype
旺角卡门,犯罪,movietype
完美盗贼,犯罪,movietype
对一个不容怀疑的公民的调查,犯罪,movietype
淑女伊芙,犯罪,movietype
教父3,犯罪,movietype
坏孩子的天空,犯罪,movietype
逃出熔炉,犯罪,movietype
机器战警3,犯罪,movietype
极品飞车,犯罪,movietype
风流夜合花,犯罪,movietype
火锅英雄,犯罪,movietype
顺流逆流,犯罪,movietype
黑色党徒,犯罪,movietype
翻译风波,犯罪,movietype
八恶人,犯罪,movietype
错乱的一代,犯罪,movietype
但丁密码,犯罪,movietype
报应,犯罪,movietype
非常突然,犯罪,movietype
惩罚者,犯罪,movietype
速度与激情,犯罪,movietype
夜行者,犯罪,movietype
终极斗士3：赎罪,犯罪,movietype
教父,犯罪,movietype
小混乱,犯罪,movietype
暗花,犯罪,movietype
疾速追杀3,犯罪,movietype
猛龙过江,犯罪,movietype
杰伊·比姆,犯罪,movietype
功夫神犬,犯罪,movietype
A计划续集,犯罪,movietype
布鲁克斯先生,犯罪,movietype
痞子英雄,犯罪,movietype
友罪,犯罪,movietype
玉面情魔,犯罪,movietype
卡珊德拉之梦,犯罪,movietype
虎豹小霸王,犯罪,movietype
矮子当道,犯罪,movietype
洛城机密,犯罪,movietype
解救吾先生,犯罪,movietype
罗拉快跑,犯罪,movietype
杀手：代号47,犯罪,movietype
迷你特攻队,犯罪,movietype
特工佳丽2：武力巾帼,犯罪,movietype
玩命快递,犯罪,movietype
激战运钞车,犯罪,movietype
大佛,犯罪,movietype
新世界,犯罪,movietype
十二罗汉,犯罪,movietype
巴黎谍影,犯罪,movietype
恐怖角,犯罪,movietype
除暴,犯罪,movietype
低俗小说,犯罪,movietype
风中有朵雨做的云,犯罪,movietype
谜城,犯罪,movietype
消失的爱人,犯罪,movietype
作秀时刻,犯罪,movietype
赛末点,犯罪,movietype
雌雄双辣,犯罪,movietype
老千,犯罪,movietype
玩命追踪,犯罪,movietype
盗火线,犯罪,movietype
爆裂刑警,犯罪,movietype
匪帮传奇,犯罪,movietype
惊天魔盗团2,犯罪,movietype
寒战,犯罪,movietype
灭门惨案之孽杀,犯罪,movietype
孤胆特工,犯罪,movietype
威龙猛探,犯罪,movietype
提防小手,犯罪,movietype
四百击,犯罪,movietype
霹雳先锋,犯罪,movietype
小委托人,犯罪,movietype
龙之吻,犯罪,movietype
暴力刑警,犯罪,movietype
偷窥无罪,犯罪,movietype
毒药与老妇,犯罪,movietype
风暴,犯罪,movietype
绅士们,犯罪,movietype
极恶非道3,犯罪,movietype
新宿事件,犯罪,movietype
绝地战警：疾速追击,犯罪,movietype
傻瓜入狱记,犯罪,movietype
神枪手,犯罪,movietype
窃听风云3,犯罪,movietype
与魔鬼同行,犯罪,movietype
机动部队,犯罪,movietype
寻枪,犯罪,movietype
魔警,犯罪,movietype
圣母街上的大人物,犯罪,movietype
持枪流浪汉,犯罪,movietype
大搜查之女,犯罪,movietype
不法之徒,犯罪,movietype
反贪风暴2,犯罪,movietype
暗流,犯罪,movietype
廉政风云,犯罪,movietype
阿飞正传,犯罪,movietype
洗黑钱,犯罪,movietype
无人区,犯罪,movietype
心理罪之城市之光,犯罪,movietype
弯刀杀戮,犯罪,movietype
三轮车夫,犯罪,movietype
杀手三分半钟,犯罪,movietype
追捕,犯罪,movietype
旺角的天空,犯罪,movietype
M就是凶手,犯罪,movietype
法外之徒,犯罪,movietype
火烧岛,犯罪,movietype
不速之客,犯罪,movietype
马耳他之鹰,犯罪,movietype
杀手,犯罪,movietype
男儿本色,犯罪,movietype
少年包青天2,犯罪,movietype
沉默的羔羊,犯罪,movietype
欢乐园,犯罪,movietype
香港奇案之三：老爷车纵火谋杀案,犯罪,movietype
人之怒,犯罪,movietype
